課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
Create Mapping Data Flows in Azure Data Factory,4.8 out of 5 stars,8 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/create-mapping-data-flows-in-azure-data-factory,,"Data Processing, Data Pipelines, Data Storage, Dataflow, Data Mapping, Extract, Transform, Load, Data Integration, Data Transformation, Microsoft Azure",,"Priya Jha, Coursera Project Network"
Core Java - Foundations,4.7 out of 5 stars,29 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/core-java-foundations,2 modules,"Software Development, Object Oriented Programming (OOP), Software Design, Debugging, Program Development, Computer Programming, Java, Java Programming, Programming Principles",Foundations of Java Programming | Advanced Java Programming Essentials,
Fundamentals of Business Problem Solving,4.7 out of 5 stars,21 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/fundamentals-of-business-problem-solving,4 modules,"Process Optimization, Business Modeling, Financial Modeling, Spreadsheet Software, Business Process, Data Modeling, Microsoft Excel, Decision Making, Data-Driven Decision-Making, Business Strategy, Business Analysis, Trend Analysis",Introduction to Business Problem Solving | Creating a Basic Business Model | Building Different Model Types | Model Optimization,"Alton Henley, Howard University"
Foundations of Agile and Exam Preparation,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-foundations-of-agile-and-exam-preparation-6kfy3,2 modules,"Waterfall Methodology, Lean Methodologies, Project Management Institute (PMI) Methodology, Sprint Planning, Scaled Agile Framework, Agile Methodology, Kanban Principles, Prioritization",ACP Exam Prep | Leading Your Agile Team and Project,Packt - Course Instructors
Use SharePoint & Power Virtual Agent to Create Smart Chatbot,4.5 out of 5 stars,20 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/use-sharepoint-power-virtual-agent-create-smart-chatbot,,"Microsoft Teams, Automation, Artificial Intelligence, Microsoft Power Platform, Internal Communications, Microsoft 365, Microsoft Power Automate/Flow",,"Daniel GreguriÄ, Coursera Project Network"
Mastering Data Visualization in Microsoft PowerPoint,4.8 out of 5 stars,27 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/data-visualization-microsoft-powerpoint,,"Data Presentation, Data Visualization Software, Interactive Data Visualization, Data Visualization, Infographics",,"Daria Toropchyn, Coursera Project Network"
Generative AI for PowerPoint and Word to Optimize Content Creation,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/copilot-in-powerpoint-and-word-to-optimize-content-creation,5 modules,"Editing, Microsoft Word, Microsoft PowerPoint, Target Audience, Multimedia, Business Writing, Microsoft Copilot, Microsoft 365, Content Creation, Generative AI, Writing and Editing, Presentations, Animations",Fundamentals of presentation development with Copilot | Enhancing presentations with Copilot | Advanced editing and formatting in Word | Integrated document and presentation creation | Final project and assessment: Integrated document and presentation creation,
Smarter Content Creation with Microsoft Copilot,5 out of 5 stars,9 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/smarter-content-creation-with-microsoft-copilot,4 modules,"Paid media, Generative AI Agents, Content Performance Analysis, Search Engine Optimization, Personalized Service, Content Creation, Marketing, Ideation, Content Strategy, Brainstorming, Content Marketing, Social Media Content, Microsoft Copilot",Microsoft Copilotâs GenAI Content Opportunities | Idea Generation with Microsoft Copilotâs GenAI | Using Microsoft Copilotâs GenAI to Generate Higher Performing Content | Course Wrap Up,
Robotic Process Automation (RPA) in Accounting and Auditing,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/robotic-process-automation-rpa,10 modules,"Auditing, Artificial Intelligence, Automation, Systems Integration, Workflow Management, Data Management, Robotic Process Automation, Unstructured Data, Natural Language Processing, Digital Transformation, Emerging Technologies, Accounting and Finance Software, Financial Auditing, Scalability, Business Process Automation, Excel Macros","Introduction to RPA | How to Choose the Right Task for Automation | RPA Basics 1 â variables, sequences, loops and data management | RPA Basics 2 â Excel, PDF and Web Automation | RPA in Accounting and Auditing | RPA Limitation | Intelligent Automation | Combine AI with RPA | Use Case of Intelligent Automation Course Learning | Future of RPA","SHAOYU LIU, Rutgers the State University of New Jersey"
Load Flow Analysis,4.3 out of 5 stars,6 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/load-flow-analysis,3 modules,"Electric Power Systems, Electrical Power, Mathematical Modeling, Simulations, Numerical Analysis, Systems Analysis, Simulation and Simulation Software, Electrical Engineering, Network Analysis, Graph Theory",LOAD FLOW SOLUTION FOR POWER SYSTEM NETWORKS - PART - I | LOAD FLOW SOLUTION FOR POWER SYSTEM NETWORKS - PART - II | LOAD FLOW SOLUTION FOR POWER SYSTEM NETWORKS - PART - III,"Subject Matter Expert, L&T EduTech"
Crear una presentación empresarial con Microsoft Powerpoint,4.8 out of 5 stars,36 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/crear-presentacion-empresarial-microsoft-powerpoint,,"Customer Analysis, Value Propositions, Presentations, Competitive Analysis, Microsoft PowerPoint, Product Demonstration, Business Communication, Team Oriented, Sales Presentations, Sales Presentation",,"Sara Nefzaoui, Coursera Project Network"
Test your Angular web application using Jasmine and Karma,4.4 out of 5 stars,43 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/test-angular-web-application-jasmine-karma,,"Web Applications, Unit Testing, Angular, User Interface (UI), TypeScript, Hypertext Markup Language (HTML), Software Testing, UI Components",,"Sherif A. Tawfik Abbas, Coursera Project Network"
Beyond the Basics: Expand Your Copilot for Sales Expertise,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/beyond-the-basics-expand-your-copilot-for-sales-expertise,3 modules,"Sales, Sales Pipelines, Microsoft Teams, Sales Enablement, Artificial Intelligence, Data Integration, Revenue Forecasting, Microsoft Copilot, Sales Management, Sales Strategy, Ethical Standards And Conduct, Prompt Engineering, Microsoft 365, Data Management, Forecasting",Mastering Advanced Copilot Features | Integrating Copilot With Your Wider Tech Stack | The Future of Copilot and AI in Sales,
Excel Skills for Statistics and Data Analysis: Essentials,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/excel-skills-for-statistics-essentials,7 modules,"Statistical Methods, Statistical Analysis, Statistical Inference, Statistical Visualization, Probability Distribution, Statistical Hypothesis Testing, Microsoft Excel, Spreadsheet Software, Probability & Statistics, Data Analysis, Descriptive Statistics, Box Plots, Histogram",Welcome and Critical Information | Introduction to Statistics | Variance | Normal Distribution | Statistical Inference | Course wrap up - Bringing it all together in one Final Assignment | Optional - Additional Excel Content to enhance your Excel Skills,"Assoc Prof Prashan S. M. Karunaratne, Macquarie University"
The DMAIC Framework - Define and Measure Phase,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/the-dmaic-framework---define-and-measure-phase,5 modules,"Process Capability, Statistical Analysis, Quality Control, Data Collection, Process Improvement, Project Scoping, Work Breakdown Structure, Customer experience improvement, Quality Management, Project Management, Six Sigma Methodology, Data Analysis, Performance Measurement, Statistics","Define: Project Identification, Voice of the Customer (VoC), and Project Management Basicsâ¯ | Define: Project Management and Planning Tools | Measure: Probability and Statistics and Collecting and Summarizing Dataâ¯ | Measure: Measurement System Analysis (MSA)â¯ | Peer-Reviewed Assignment","Jaswant Singh Verma, Skill-Up EdTech Team, Madhumita Pati, SkillUp EdTech"
MV Substation - An industrial approach (PART-B),4.9 out of 5 stars,25 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/mv-substation-part-b,7 modules,"Wiring Diagram, Civil Engineering, Mechanical Design, HVAC, Electrical Safety, Construction, Low Voltage, Electrical Systems, Electrical Equipment, Engineering Calculations, Electrical Substation, High Voltage, Electrical Power","Cable Types & Construction, Selection & Sizing, Termination & Accessories | Surge Arrester, Lighting & Small Power Equipment | Outdoor SS Layout Engineering | Cable Routing & EKD | Earthing & Lightning Protection | MV Substation â Civil Design and Construction | Fire Protection Systems and HVAC for Substations, Maintenance of MV SS and Safety Rules and SOP","Subject Matter Expert, L&T EduTech"
Intro to Artificial Intelligence on Microsoft Azure,4.6 out of 5 stars,7 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/intro-artificial-intelligence-microsoft-azure,1 module,"Predictive Modeling, Information Privacy, Machine Learning, Natural Language Processing, Computer Vision, Microsoft Azure, Generative AI, Azure Active Directory, Artificial Intelligence, Anomaly Detection, Data Ethics, Artificial Intelligence and Machine Learning (AI/ML)",Artificial Intelligence workloads and considerations,
Google IT 지원 수료증 이수 과정,4.9 out of 5 stars,36 reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/google-it-support-korean,,"Package and Software Management, Interviewing Skills, Applicant Tracking Systems, Information Systems Security, File Systems, Application Security, Professional Development, Computer Hardware, Technical Support, Systems Administration, IT Infrastructure, TCP/IP",Technical Support Fundamentals | The Bits and Bytes of Computer Networking | Operating Systems and You: Becoming a Power User | System Administration and IT Infrastructure Services | IT Security: Defense against the digital dark arts | Accelerate Your Job Search with AI,
Data Analysis with Pandas and Python,4.7 out of 5 stars,25 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/packt-data-analysis-with-pandas-and-python,,"Data Integration, Matplotlib, Text Mining, Data Import/Export, Pivot Tables And Charts, NumPy, Data Analysis Software, Data Structures, Pandas (Python Package), Jupyter, Time Series Analysis and Forecasting, Data Visualization Software",Foundations of Data Analysis with Pandas and Python | Intermediate Data Analysis Techniques with Pandas | Advanced Data Analysis and Visualization with Pandas,Packt - Course Instructors
البدء باستخدام وورد اونلاين (Word online),4.9 out of 5 stars,16 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/getting-started-word-online-arabic,,"Microsoft Word, Document Management",,"Mohammed Al Mousa, Coursera Project Network"
PowerBI for Beginners: Data transformation,N/A,N/A,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/powerbi-for-beginners-data-transformation,,"Data Cleansing, Data Quality, Feature Engineering, Data Manipulation, Data Transformation, Predictive Modeling, Data Integration, Power BI",,"Ahmad Varasteh, Coursera Project Network"
Keras Deep Learning & Generative Adversarial Networks (GAN),N/A,N/A,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/packt-keras-deep-learning-and-generative-adversarial-networks-gan,,"Matplotlib, Keras (Neural Network Library), PyTorch (Machine Learning Library), Programming Principles, NumPy, Data Science, Pandas (Python Package), Classification And Regression Tree (CART), Generative AI, Image Analysis, Machine Learning, Exploratory Data Analysis","Fundamentals of AI, Machine Learning, and Python Programming | Deep Learning with Keras and Practical Applications | Advanced Generative Adversarial Networks (GANs)",Packt - Course Instructors
Improve Business Performance with Microsoft Forms,4.3 out of 5 stars,21 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/improve-business-performance-microsoft-forms,,"Internal Communications, Performance Analysis, Data Analysis Software, User Feedback, Customer Insights, Business Software, User Research, Market Research, Employee Engagement, Customer Analysis, Business Intelligence Software, Business Strategy, Employee Surveys, Microsoft 365",,"Lindsey Dumser, Coursera Project Network"
"UX Design: Research, Prototyping, Accessible Interactions",4.7 out of 5 stars,25 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ux-design-research-prototyping-accessible-interactions,1 module,"Interactive Design, User Centered Design, Figma (Design Software), Persona (User Experience), User Interface (UI) Design, Prototyping, Mockups, User Research, Web Content Accessibility Guidelines, Usability Testing, Usability, User Experience Design","UX Design: Research, Prototyping, Accessible Interactions","Karlis Zars, Coursera Instructor Network"
Advanced Analytics with Power BI,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/advanced-analytics-with-power-bi,5 modules,"Data Transformation, Data Cleansing, Data-Driven Decision-Making, Data Integration, Business Intelligence, Data Manipulation, Data Presentation, Data Visualization Software, Data Storytelling, Key Performance Indicators (KPIs), Data Analysis Software, Interactive Data Visualization, Dashboard, Microsoft Excel, Data Analysis Expressions (DAX), Data Modeling, Business Reporting, Power BI",Data Modeling and Transformation | Data Analysis Expression (DAX) - Formulas and Functions | Data Visualization | Power BI Service | Course Wrap-Up and Assessment,
Use Power Automate & SharePoint to Automate Invoice Sending,4.1 out of 5 stars,19 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/use-power-automate-sharepoint-automate-invoice-sending,,"Automation, Microsoft Power Platform, Microsoft Power Automate/Flow, Collaborative Software, Invoicing, Document Management, Workflow Management, Microsoft 365",,"Daniel GreguriÄ, Coursera Project Network"
Promoting Accessible Workplaces with Assistive Technology,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/promoting-accessible-workplaces-with-assistive-technology,4 modules,"Visual Impairment Education, Technical Communication, Diversity Equity and Inclusion Initiatives, End User Training and Support, Web Content Accessibility Guidelines, Verbal Communication Skills, Diversity Awareness, Interactive Learning, Microsoft Windows, Productivity, Education and Training, Disabilities",Week 1: Web Surfing with Assistive Technology | Week 2: Operating Systems and Assistive Technology | Week 3: Popular Software Programs and Assistive Technology | Week 4: Create Accessible Content,"Keith Gibson, Knowledge Accelerators"
App Development with Power Apps: Create Custom Components,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/app-development-power-apps-create-custom-components,,"Microsoft Power Platform, Automation, Data Integration, Application Development, Database Application, Microsoft 365, UI Components, Business Process Automation",,"Dora Hrvoj, Coursera Project Network"
Excel Data Analysis and DAX Essentials Course,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/excel-data-analysis-and-dax-essentials-course,2 modules,"Microsoft Excel, Data Presentation, Data Analysis, Productivity Software, Barcoding, Data Processing, Data Import/Export, Data Analysis Expressions (DAX), Data Transformation, Microsoft PowerPoint, Data Visualization, Pivot Tables And Charts, Excel Formulas","DAX Fundamentals and Excel Enhancements | DAX Functions, Data Processing, and Filtering",Priyanka Mehta
TypeScript Operators,4.7 out of 5 stars,24 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/typescript-operators,,"Programming Principles, Data Structures, TypeScript, Computational Logic, Other Programming Languages, Computer Programming",,"Chaitra Deshpande, Coursera Project Network"
"Time Series Mastery: Forecasting with ETS, ARIMA, Python",3.9 out of 5 stars,36 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/time-series-mastery-forecasting-with-ets-arima-python,1 module,"Matplotlib, Business Analytics, Statistical Analysis, Forecasting, Strategic Decision-Making, Data-Driven Decision-Making, Advanced Analytics, Trend Analysis, Exploratory Data Analysis, Time Series Analysis and Forecasting, Pandas (Python Package), Predictive Analytics","Time Series Mastery: Forecasting with ETS, ARIMA, Python","Diogo Resende, Coursera Instructor Network"
Foundations of Data Analysis with Pandas and Python,4.7 out of 5 stars,21 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-foundations-of-data-analysis-with-pandas-and-python-hmwp9,3 modules,"Microsoft Excel, Data Manipulation, Python Programming, Software Installation, Data Structures, Pivot Tables And Charts, Integrated Development Environments, Data Analysis, Object Oriented Programming (OOP), Jupyter, Data Import/Export, Development Environment, Pandas (Python Package)",Installation and Setup | Python Crash Course | Exploring Pandas Series for Data Analysis,Packt - Course Instructors
Dell Technologies Technical Customer Support Specialist,4.6 out of 5 stars,29 reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/dell-technologies-technical-customer-support-specialist,,"Digital Transformation, Software Architecture, Incident Response, Professional Development, Computer Security Incident Management, Computer Hardware, Technical Support, Performance Metric, Customer Service, Process Improvement, Cybersecurity, Lifelong Learning",Dell Technologies Technical Support Career Introduction | Dell Technologies Technical Support for Hardware | Dell Technologies Technical Support for Software | Dell Technologies Networking & Security Technical Support | Dell Technologies Customer Service for Technical Support,Develop with Dell
Mastering Azure Databricks for Data Engineers,N/A,N/A,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/packt-mastering-azure-databricks-for-data-engineers,,"Data Integration, Integration Testing, Databricks, Microsoft Azure, Automation, Data Governance, PySpark, Data Quality, Jupyter, User Provisioning, CI/CD, Data Storage",Fundamentals of Azure Databricks | Advanced Data Management in Azure Databricks | Automation and Project Implementation in Azure Databricks,Packt - Course Instructors
Foundation to Multi-Cloud,4.9 out of 5 stars,53 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/foundation-to-multi-cloud,3 modules,"Infrastructure as Code (IaC), Application Deployment, Terraform, Microsoft Azure, Cloud-Native Computing, Hybrid Cloud Computing, Kubernetes, Cloud Infrastructure, Cloud Platforms, Containerization, Cloud Computing Architecture, Cloud Computing, Amazon Web Services, Multi-Cloud, Threat Modeling, Cloud Services",What is Multi-Cloud | Kubernetes and Containers | Terraform and Cloud Network,
Leading Technical Organizations,4.6 out of 5 stars,14 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/leading-technical-organizations2,,"Business Planning, Business Strategy, Business Leadership, Organizational Strategy, Organizational Change, Planning, Business Ethics, Team Leadership, Strategic Thinking, Crisis Management, Change Management, Collaboration",Foundations of Leadership | Strategic and Inclusive Leadership | Leadership in Action and Planning,"Barton Michelson, Alton Harris, Johns Hopkins University"
Programming with C#,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/programming-with-c-sharp,2 modules,"Object Oriented Programming (OOP), .NET Framework, Database Management, Model View Controller, Unity Engine, Object-Relational Mapping, Restful API, Software Design Patterns, Web Services, ASP.NET, C# (Programming Language), Application Development, C and C++, Video Game Development",Programming with C# | Assessment for Programming with C#,Simplilearn Instructor
Managing Teams Documents and Files,4.8 out of 5 stars,18 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/managing-teams-documents-and-files,,"Collaborative Software, Document Management, Collaboration, Microsoft Teams, File Management, Project Management",,"Drew Hallett, Coursera Project Network"
Search Engine Optimization,4.5 out of 5 stars,6 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/searchengineoptimization,2 modules,"Information Architecture, Web Analytics and SEO, Google Ads, Digital Marketing, Content Strategy, User Experience, Content Creation, Google Analytics, Search Engine Optimization, Keyword Research",Search Engine Optimization | Assessment for Search Engine Optimization,Simplilearn Instructor
Check Point Jump Start: Cloud Security,4.9 out of 5 stars,16 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/check-point-jump-start-cloud-security,3 modules,"Cyber Security Policies, Threat Detection, Cloud Computing, Identity and Access Management, Security Management, Cloud Security, Firewall, Microsoft Azure, Network Security, Private Cloud, Cloud Infrastructure",Overview of CloudGuard Product Line | Understanding Cloud Security Fundamentals | CloudGuard Network Security Product Lab,"Daniel Niazov, Check Point Software Technologies, Ltd., Check Point Software Technologies Ltd."
Ruby Fundamentals and Basic Programming Concepts,4.9 out of 5 stars,7 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-ruby-fundamentals-and-basic-programming-concepts-oiwfl,8 modules,"Debugging, Development Environment, Object Oriented Programming (OOP), Ruby (Programming Language), Computer Programming, Microsoft Windows, Software Installation, Command-Line Interface, Mac OS",Introduction and Installation | Getting Started | Variables | Object Methods | Booleans and Predicate Methods | Methods | Blocks | Conditionals,Packt - Course Instructors
Exam Prep DP-300: Azure Database Administrator Associate,3.9 out of 5 stars,14 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/microsoft-azure-dp-300-exam,5 modules,"Scalability, Microsoft Azure, Database Management, Disaster Recovery, Data Migration, Microsoft SQL Servers, SQL, Performance Tuning, Database Administration, Transact-SQL, Database Architecture and Administration, Cloud Computing, Azure Active Directory, Data Security, Cloud Security, Virtual Machines","Plan and Implement Data Platform Resources | Implement a secure environment | Monitor and optimize operational resources in Azure SQL | Plan Task Automation, Implement High Availability and Disaster Recovery (HA/DR) Environment | Perform Administration by Using T-SQL",Whizlabs Instructor
Get Started with Microsoft Forms,4.4 out of 5 stars,17 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/get-started-microsoft-forms,,"Employee Surveys, Microsoft 365, Microsoft Word, Surveys, Microsoft PowerPoint, Microsoft Outlook, User Feedback",,"Heidi Barker, Coursera Project Network"
Exam Prep DP-300: Azure Database Administrator Associate,3.9 out of 5 stars,14 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/microsoft-azure-dp-300-exam,5 modules,"Scalability, Microsoft Azure, Database Management, Disaster Recovery, Data Migration, Microsoft SQL Servers, SQL, Performance Tuning, Database Administration, Transact-SQL, Database Architecture and Administration, Cloud Computing, Azure Active Directory, Data Security, Cloud Security, Virtual Machines","Plan and Implement Data Platform Resources | Implement a secure environment | Monitor and optimize operational resources in Azure SQL | Plan Task Automation, Implement High Availability and Disaster Recovery (HA/DR) Environment | Perform Administration by Using T-SQL",Whizlabs Instructor
AWS Cloud Practitioner (CLF-C02),N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/aws-cloud-practitioner-clf-c02,8 modules,"Amazon CloudWatch, Artificial Intelligence and Machine Learning (AI/ML), Amazon Elastic Compute Cloud, Amazon Web Services, Data Storage, Cloud Security, Cloud Platforms, Cloud Services, Amazon DynamoDB, Amazon S3, Public Cloud, Cloud Management, Cloud Storage, Cloud Computing, AWS Identity and Access Management (IAM)",Introduction | Cloud Computing | Security and Compliance | Technology- Part One | Technology- Part Two | Technology- Part Three | Billing and Pricing | Bringing it all together,Michael Forrester
Ruby Fundamentals and Basic Programming Concepts,4.9 out of 5 stars,7 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-ruby-fundamentals-and-basic-programming-concepts-oiwfl,8 modules,"Debugging, Development Environment, Object Oriented Programming (OOP), Ruby (Programming Language), Computer Programming, Microsoft Windows, Software Installation, Command-Line Interface, Mac OS",Introduction and Installation | Getting Started | Variables | Object Methods | Booleans and Predicate Methods | Methods | Blocks | Conditionals,Packt - Course Instructors
Digital Marketing Landscape,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/digital-marketing-landscape,2 modules,"Search Engine Optimization, Business Strategy, Web Analytics and SEO, Consumer Behaviour, Social Media Marketing, Brand Awareness, Digital Marketing, Content Marketing, Marketing Strategy and Techniques, Digital Media Strategy, UI/UX Strategy, Marketing, Digital Advertising, E-Commerce",Digital Marketing Landscape | Assessment for Digital Marketing Landscape,Simplilearn Instructor
الجداول والرسوم التوضيحية في مايكروسوفت إكسل,4.6 out of 5 stars,16 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/tables-and-illustrations-in-ms-excel,1 module,"Microsoft Excel, Spreadsheet Software, Analysis, Presentations, Data Visualization, Data Entry","Ø§ÙØ¬Ø¯Ø§ÙÙ ÙØ§ÙØ±Ø³ÙÙ Ø§ÙØªÙØ¶ÙØ­ÙØ© ÙÙ ""ÙØ§ÙÙØ±ÙØ³ÙÙØª Ø¥ÙØ³Ù""",Alfaisal University | KLD
Certified Associate in Project Management (PMI-CAPM),N/A,N/A,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/certified-associate-in-project-management-pmi-capm,,"Product Roadmaps, Project Management, Cost Management, Procurement, Project Risk Management, Communication, Earned Value Management, Quality Assurance and Control, Stakeholder Engagement, Project Planning, Quality Management, Project Management Life Cycle","Project Management Basics: Foundations & Frameworks | Project Leadership, Risk, and Strategic Management | Agile Project Management & Business Analysis Principles",
Data Manipulation and Transactions in SQL Server,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-manipulation-and-transactions-in-sql-server,4 modules,"Relational Databases, Transaction Processing, Database Management, Performance Tuning, Microsoft SQL Servers, Data Integrity, Operational Databases, Data Manipulation, Generative AI, SQL",Module 1: Introduction to SQL Server and Data Manipulation with SQL | Module 2: Transaction Management and ACID Compliance | Module 3: Concurrency and Isolation Levels | Module 4: Advanced Transaction Management and GenAI Integration,
Complete Git,4.4 out of 5 stars,20 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/git-certification-course,,"User Accounts, GitHub, GitLab, Collaborative Software, Software Versioning, Code Review, Development Environment, File Management, Bitbucket, IntelliJ IDEA, Eclipse (Software), Remote Access Systems",Git Fundamentals | Branching and Merging in Git | Git with GitLab and BitBucket,
TypeScript Arrays,4.3 out of 5 stars,22 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/typescript-arrays,,"Data Structures, Javascript, TypeScript",,"Chaitra Deshpande, Coursera Project Network"
Create a Writing Rubric with Microsoft Word,4.7 out of 5 stars,15 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/create-writing-rubric-microsoft-word,,"Writing, Content Creation, Constructive Feedback, Literacy, Instructional Design, Document Management",,"Amanda Stockwell, Coursera Project Network"
NodeJS Unleashed: Mastering Backend Development,4.4 out of 5 stars,37 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/nodejs-unleashed-mastering-backend-development,4 modules,"JavaScript Frameworks, Web Development, Authorization (Computing), Development Environment, Javascript, Performance Tuning, Secure Coding, Restful API, Microsoft Visual Studio, Debugging, Event-Driven Programming, Back-End Web Development, JSON, Scalability, Authentications, Web Applications, Operating Systems, Node.JS",Introduction to Node.js | Asynchronous Programming in Node.js | Building RESTful APIs with Node.js | Real-Time Applications with Node.js,
Certified Associate in Project Management (PMI-CAPM),N/A,N/A,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/certified-associate-in-project-management-pmi-capm,,"Product Roadmaps, Project Management, Cost Management, Procurement, Project Risk Management, Communication, Earned Value Management, Quality Assurance and Control, Stakeholder Engagement, Project Planning, Quality Management, Project Management Life Cycle","Project Management Basics: Foundations & Frameworks | Project Leadership, Risk, and Strategic Management | Agile Project Management & Business Analysis Principles",
Build your first Search Engine using AWS Kendra,4.5 out of 5 stars,25 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/build-your-first-search-engine-using-aws-kendra,,"Data Management, Information Architecture, Amazon Web Services, Machine Learning, Amazon S3",,"Ranjan Relan, Coursera Project Network"
Getting Started with Angular,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/getting-started-with-angular,4 modules,"Cascading Style Sheets (CSS), Software Architecture, UI Components, Web Development Tools, JavaScript Frameworks, TypeScript, Network Routing, Angular, Command-Line Interface, Application Frameworks, Bootstrap (Front-End Framework), Web Applications",Angular Foundations | Components and Binding | Services and Routing | Course Wrap-Up and Assessment,
Culture-Driven Team Building Capstone,4.7 out of 5 stars,30 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/team-building-capstone,4 modules,"Diversity and Inclusion, Business Leadership, Analysis, Microsoft PowerPoint, Presentations, Strategic Thinking, Culture, Organizational Development, Strategic Decision-Making, Data-Driven Decision-Making, Root Cause Analysis, Team Building, Business Consulting, Organizational Strategy",Week 1 | Week 2 | Week 3 | Week 4,"Derek Newberry, Ph.D., Dr. Aviva Legatt, University of Pennsylvania"
Create IoT Solutions in Microsoft Azure,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/create-iot-solutions-in-microsoft-azure,,"Network Routing, Internet Of Things, Cloud Storage, Microsoft Azure, Microsoft Visual Studio, Data Storage, Data Storage Technologies",,"Priya Jha, Coursera Project Network"
