課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Oracle Database Foundations,4.6 out of 5 stars,450 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-to-oracle-sql,5 modules,"Database Architecture and Administration, Data Storage, Databases, Data Modeling, Relational Databases, Transaction Processing, Oracle Databases, Database Design, Database Management Systems, Database Theory",Course Introduction | Introduction to Databases | Building a Database Structure | Relational Database Management Systems (RDBMS) & Oracle Database Storage | Designing A Database For a Specific Purpose,Rafiq Wayani,Starts Jul 19,Flexible schedule,Approx. 12 hours.Learn at your own pace
Google Data Analytics,4.5 out of 5 stars,316 reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/analytique-des-donnees-google,,"Tableau Software, Presentations, Sampling (Statistics), Data Cleansing, Applicant Tracking Systems, Interactive Data Visualization, Data Ethics, Rmarkdown, Data Validation, LinkedIn, Data Visualization Software, Data Presentation","Foundations: Data, Data, Everywhere | Ask Questions to Make Data-Driven Decisions | Prepare Data for Exploration | Process Data from Dirty to Clean | Analyze Data to Answer Questions | Share Data Through the Art of Visualization | Data Analysis with R Programming | Google Data Analytics Capstone: Complete a Case Study | Accelerate Your Job Search with AI",,Starts Jul 19,Flexible schedule,"6 months, 10 hours. a weekLearn at your own pace"
Splunk Search Expert,4.6 out of 5 stars,262 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/splunk-search-expert,,"Data Synthesis, Data Manipulation, Big Data, Correlation Analysis, Dashboard, Data Processing, Data Wrangling, Data Analysis Expressions (DAX), Performance Tuning, Security Information and Event Management (SIEM), Statistical Methods, Data Analysis",Splunk Search Expert 101 | Splunk Search Expert 102 | Splunk Search Expert 103,"Splunk Instructor, Splunk Inc.",Starts Jul 19,1 month,at 10 hours. a week
Create Your First Web App with Python and Flask,4.5 out of 5 stars,552 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/python-flask,,"Web Applications, Flask (Web Framework), Computer Programming, Application Development, Software Development, Python Programming, Object-Relational Mapping, Database Application, Back-End Web Development, Web Development",,"Amit Yadav, Coursera Project Network",,2 hours,Learn at your own pace
Relational Database Support for Data Warehouses,4.6 out of 5 stars,591 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/dwrelational,6 modules,"Data Mining, Data Warehousing, Business Intelligence, Relational Databases, Data Storage Technologies, Big Data, PostgreSQL, SQL, Analytics, Data Management, Data Governance, Database Management Systems, Data Integration, Oracle Databases",DBMS Extensions and Example Data Warehouses | SQL Subtotal Operators | SQL Analytic Functions | Materialized View Processing and Design | Physical Design and Governance | SQL for Data Mining Input,"Michael Mannino, University of Colorado System",Starts Jul 19,Flexible schedule,Learn at your own pace
Natural Language Processing on Google Cloud,4.4 out of 5 stars,535 reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/sequence-models-tensorflow-gcp,7 modules,"Feature Engineering, Tensorflow, Cloud API, Cloud Solutions, Artificial Neural Networks, Deep Learning, Application Programming Interface (API), Keras (Neural Network Library), Artificial Intelligence and Machine Learning (AI/ML), Google Cloud Platform, Large Language Modeling, Natural Language Processing",Course introduction | NLP on Google Cloud | NLP with Vertex AI | Text representatation | NLP models | Advanced NLP models | Course summary,"Google Cloud Training, Google Cloud",Starts Jul 19,Flexible schedule,Approx. 8 hours.Learn at your own pace
"Source Systems, Data Ingestion, and Pipelines",4.8 out of 5 stars,108 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/source-systems-data-ingestion-and-pipelines,4 modules,"Data Processing, AWS Kinesis, NoSQL, Data Transformation, CI/CD, Amazon Web Services, Infrastructure as Code (IaC), Data Pipelines, Terraform, Apache Airflow, Amazon CloudWatch, Extract, Transform, Load, Data Integration, Data Quality","Working with Source Systems | Data Ingestion | DataOps | Orchestration, Monitoring, and Automating Your Data Pipelines","Joe Reis, Amazon Web Services",Starts Jul 19,Flexible schedule,Approx. 34 hours.Learn at your own pace
Data Warehouse Fundamentals,4.5 out of 5 stars,232 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-warehouse-fundamentals,3 modules,"Data Cleansing, IBM DB2, Star Schema, Data Lakes, Data Modeling, PostgreSQL, Extract, Transform, Load, Data Mart, Data Validation, Database Systems, SQL, Data Architecture, Database Design, Data Quality, Data Integration, Data Warehousing, Snowflake Schema, Query Languages","Data Warehouses, Data Marts, and Data Lakes | Designing, Modeling, and Implementing Data Warehouses | Final Assignment and Final Quiz","Ramesh Sannareddy, Rav Ahuja",Starts Jul 19,Flexible schedule,Approx. 15 hours.Learn at your own pace
Pattern Discovery in Data Mining,4.3 out of 5 stars,326 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/data-patterns,5 modules,"Image Analysis, Anomaly Detection, Spatial Analysis, Text Mining, Big Data, Data Mining, Information Privacy, Algorithms, Unstructured Data, Advanced Analytics",Course Orientation | Module 1 | Module 2 | Module 3 | Week 4,"Jiawei Han, University of Illinois Urbana-Champaign",Starts Jul 19,88%,Most learners liked this course
Introduction to High-Performance and Parallel Computing,3.6 out of 5 stars,140 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-high-performance-computing,4 modules,"Distributed Computing, Operating Systems, Bash (Scripting Language), Computer Architecture, Command-Line Interface, Scripting, File Systems, Scalability, Performance Tuning, Job Control Language (JCL), Big Data, Linux",High-Performance Computing (HPC) for Non-Computer Scientists | Nuts and Bolts of HPC | Basic Parallelism | Evaluating Parallel Program Performance,"Shelley Knuth, Thomas Hauser, University of Colorado Boulder",Starts Jul 19,Flexible schedule,Approx. 14 hours.Learn at your own pace
"DevOps, DataOps, MLOps",4.1 out of 5 stars,174 reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/devops-dataops-mlops-duke,5 modules,"Applied Machine Learning, Rust (Programming Language), Big Data, CI/CD, Command-Line Interface, Artificial Intelligence and Machine Learning (AI/ML), Machine Learning, Python Programming, DevOps, Generative AI Agents, Data Ethics, GitHub, Cloud Solutions, Docker (Software), MLOps (Machine Learning Operations), Serverless Computing, Containerization, Application Frameworks","Introduction to MLOps | Essential Math and Data Science | Operations Pipelines:  DevOps, DataOps, MLOps | End to End MLOps and AIOps | Rust for MLOps: The Practical Transition from Python to Rust","Noah Gift, Alfredo Deza, Duke University",Starts Jul 19,Flexible schedule,Approx. 44 hours.Learn at your own pace
Intermediate PostgreSQL,4.7 out of 5 stars,324 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/intermediate-postgresql,4 modules,"Transaction Processing, Data Integrity, PostgreSQL, Query Languages, Stored Procedure, Data Import/Export, Text Mining, Data Manipulation, SQL, Database Management, Database Design, Relational Databases",SQL Techniques | Using SQL Techniques | Text in PostgreSQL | Regular Expressions,"Charles Russell Severance, University of Michigan",Starts Jul 19,Flexible schedule,Approx. 16 hours.Learn at your own pace
Relational Database Administration (DBA),4.5 out of 5 stars,243 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/relational-database-administration,5 modules,"Performance Tuning, Encryption, Disaster Recovery, Operational Databases, PostgreSQL, IBM DB2, Relational Databases, Database Design, User Accounts, Database Systems, MySQL, Database Administration, Role-Based Access Control (RBAC), System Monitoring, Database Architecture and Administration, Database Management, Data Storage Technologies",Introduction to Database Management | Managing Databases | Monitoring and Optimization | Troubleshooting & Automation | Final Assignment and Final Exam,"Ramesh Sannareddy, Rav Ahuja",Starts Jul 19,Flexible schedule,Approx. 21 hours.Learn at your own pace
SAS Advanced Programmer,4.8 out of 5 stars,402 reviews,Intermediate · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/sas-advanced-programmer,,"Automation, Statistical Programming, Scripting, SAS (Software), SQL, Data Structures, Debugging, Query Languages, Database Management, Data Manipulation, Database Management Systems, Data Transformation",Structured Query Language (SQL) using SAS | SAS Macro Language | Advanced SAS Programming Techniques,"Peter Styliadis, Stacey Syphus, Michele Ensor",Starts Jul 19,Flexible schedule,"2 months, 10 hours. a weekLearn at your own pace"
Managing Relational Databases,4.7 out of 5 stars,24 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/akamai-databases,7 modules,"Query Languages, Database Management, Data Management, Database Systems, Data Analysis, Database Design, SQL, Database Theory, Relational Databases, Data Manipulation",Database Fundamentals | Multiple Conditions and Complex Criteria | Working with Functions | Retrieving and Organizing Data from Multiple Tables | Using Subqueries | Manipulating Table Data | Database Fundamentals Capstone,"Shadow Farrell, Akamai Technologies, Inc.",Starts Jul 19,17 hours to complete,
Petroleum Engineering with AI Applications,4.7 out of 5 stars,145 reviews,Advanced · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/petroleum-engineering-with-ai-applications,,"Process Engineering, Energy and Utilities, Artificial Intelligence and Machine Learning (AI/ML), Environmental Regulations, Risk Analysis, Electric Power Systems, Big Data, Applied Machine Learning, Environment and Resource Management, Accident Prevention, Environmental Engineering, Safety Assurance","Hydrocarbon Exploration and Production | From Wellhead to Refinery: Midstream Oil and Gas Processing | Natural Gas Production and Processing | AI & ML Applications in Oil and Gas Industry | Utilities, Safety & Environmental Care in Oil & Gas Industry","Subject Matter Expert, L&T EduTech",Starts Jul 19,1 month,at 10 hours. a week
Introduction to Clinical Data Science,4.5 out of 5 stars,415 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-clinical-data-science,4 modules,"R Programming, Data Manipulation, Clinical Data Management, Health Care Procedure and Regulation, Google Cloud Platform, Electronic Medical Record, Data Processing, Data Science, Tidyverse (R Package), Data Access, Health Informatics, SQL, Clinical Research, Information Privacy, Data Ethics",Welcome to the Clinical Data Science Specialization | Introduction: Clinical Data | Tools: SQL | Tools: R and the Tidyverse,"Laura K. Wiley, PhD, University of Colorado System",Starts Jul 19,Flexible schedule,Approx. 8 hours.Learn at your own pace
Django Features and Libraries,4.8 out of 5 stars,395 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/django-features-libraries,6 modules,"Relational Databases, Data Modeling, Web Development, Web Applications, Django (Web Framework), Data Validation, Application Development, User Accounts, Database Design, Authentications, Object-Relational Mapping, Application Deployment",Cookies and Sessions | Users and Authentication | Django Forms | One to Many Data Models | Owned Rows | Many-to-Many Models,"Charles Russell Severance, University of Michigan",Starts Jul 19,Flexible schedule,Approx. 15 hours.Learn at your own pace
Advanced Manufacturing Process Analysis,4.6 out of 5 stars,1.2K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/advanced-manufacturing-process-analysis,3 modules,"Systems Engineering, Computing Platforms, Data Collection, Anomaly Detection, Data Processing, Digital Transformation, Data Storage, Data Cleansing, Big Data, Manufacturing Processes, Manufacturing Operations",Introduction to Advanced Manufacturing Process Analysis | Data Collection | Data Analysis: Computational Techniques and Platforms,"Rahul Rai, University at Buffalo, The State University of New York",Starts Jul 19,Flexible schedule,Approx. 13 hours.Learn at your own pace
BigQuery for Data Analysts,4.5 out of 5 stars,60 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/bigquery-for-data-analysts,9 modules,"Data Visualization Software, Big Data, SQL, Extract, Transform, Load, Data Cleansing, Data Integrity, Google Cloud Platform, Data Warehousing, Looker (Software), Google Sheets, Data Transformation, Data Pipelines, Data Import/Export, Data Analysis",Course Introduction | BigQuery for Data Analysts | Exploring and Preparing your Data with BigQuery | Cleaning and Transforming your Data | Ingesting and Storing New BigQuery Datasets | Visualizing Your Insights from BigQuery | Developing scalable data transformations pipelines in BigQuery with Dataform | BigQuery Studio | Summary,"Google Cloud Training, Google Cloud",Starts Jul 19,13 hours to complete,
Data Analysis Using Pyspark,4.5 out of 5 stars,305 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/data-analysis-using-pyspark,,"Data Processing, Query Languages, Distributed Computing, Google Cloud Platform, Data Analysis, Apache Spark, Data Manipulation, Data Visualization, Python Programming, Big Data, Matplotlib, PySpark",,"Ahmad Varasteh, Coursera Project Network",,1.5 h,Learn at your own pace
Database Design and Operational Business Intelligence,4.5 out of 5 stars,230 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/data-design-operational-business-intellegence,,"Database Design, Business Reporting, SAS (Software), Dashboard, Extract, Transform, Load, SQL, Data Mining, Data Mart, Interactive Data Visualization, Database Management, Star Schema, Database Management Systems",The Nature of Data and Relational Database Design | Data Warehousing and Business Intelligence | Business Intelligence and Visual Analytics,"Tim Carrington, University of California, Irvine",Starts Jul 19,1 month,at 10 hours. a week
The Data Science of Health Informatics,4.6 out of 5 stars,219 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/the-data-science-of-health-informatics,4 modules,"Databases, Query Languages, Data Science, Healthcare Industry Knowledge, Data Mining, Health Care, Data Analysis, Clinical Data Management, Interoperability, Health Informatics, Data Quality, Electronic Medical Record, Big Data, Data Integration, Health Information Management",Introduction to Databases and Data Types | Data Sources and Data Challenges | Formulating Data Questions | Real World Applications of Data Science in Health Informatics,"Hadi H. K. Kharrazi, MD, Ph.D, Sam Meiselman, Johns Hopkins University",Starts Jul 19,10 hours to complete,
Desarrollador back-end de Meta,4.8 out of 5 stars,496 reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/meta-back-end-developer-es,,"Cloud Hosting, Front-End Web Development, Unix Commands, Linux, Version Control, Full-Stack Web Development, Git (Version Control System), Test Driven Development (TDD), Database Design, Algorithms, Restful API, Relational Databases",IntroducciÃ³n al desarrollo de back-end | Programar en Python | Control de versiones | IntroducciÃ³n a bases de datos para el desarrollo de backend | Marco web Django | API | La pila completa | Proyecto final para desarrolladores de back-end | PreparaciÃ³n de la entrevista de codificaciÃ³n,Taught by Meta Staff,Starts Jul 19,8 months,at 6 hours. a week
Data Science Fundamentals,4.3 out of 5 stars,243 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/data-science-fundamentals,,"Social Media, Decision Tree Learning, Unsupervised Learning, Natural Language Processing, Predictive Modeling, Data Mining, Big Data, Cloud Computing, Data Science, Statistical Modeling, Regression Analysis, Data Ethics","Intro to Analytic Thinking, Data Science, and Data Mining | Predictive Modeling, Model Fitting, and Regression Analysis | Cluster Analysis, Association Mining, and Model Evaluation | Natural Language Processing and Capstone Assignment","Julie Pai, University of California, Irvine",Starts Jul 19,1 month,at 10 hours. a week
Geographical Information Systems - Part 1,3.5 out of 5 stars,95 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/gis-1,6 modules,"Relational Databases, Global Positioning Systems, Databases, Geographic Information Systems, SQL, Data Storage, Spatial Analysis, Data Modeling, GIS Software, NoSQL, Spatial Data Analysis",Digitization â Territorial Modeling: Spatial elements and the characteristics | Digitization - Geodata Capture and Documentation | Digitization - Automated Capture and Use of Existing Geodata | Storage - Geodata Structure and Organization | Storage - Data Management with SQL | Storage - Spatial SQL and NoSQL Databases,"StÃ©phane Joost, Marc Soutter, Fernand Koffi KouamÃ©, Amadou Sall, Ãcole Polytechnique FÃ©dÃ©rale de Lausanne",Starts Jul 19,19 hours to complete,
Implement Polyglot Persistence Using SQL and NoSQL Databases,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/implement-polyglot-persistence-using-sql-and-nosql-databases,2 modules,"Restful API, Unstructured Data, Data Modeling, Node.JS, MySQL, Object-Relational Mapping, Database Design, Relational Databases, NoSQL, Databases, Back-End Web Development, SQL, Data Integrity, MongoDB",Eliminate Data Redundancy Using Relational Data Model | Minimizing Impedance Mismatch Using NoSQL Database,,Starts Jul 19,Flexible schedule,Learn at your own pace
Reinforcement Learning for Trading Strategies,3.5 out of 5 stars,240 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/trading-strategies-reinforcement-learning,3 modules,"Deep Learning, Portfolio Management, Machine Learning Software, Artificial Intelligence and Machine Learning (AI/ML), Reinforcement Learning, Applied Machine Learning, Machine Learning Methods, Markov Model, Machine Learning, Financial Trading, Time Series Analysis and Forecasting, Artificial Neural Networks, Financial Market",Introduction to Course and Reinforcement Learning | Neural Network Based Reinforcement Learning | Portfolio Optimization,"Jack Farmer, New York Institute of Finance, Google Cloud",Starts Jul 19,12 hours to complete,
Promote the Ethical Use of Data-Driven Technologies,4.7 out of 5 stars,266 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/promote-ethical-data-driven-technologies,6 modules,"Diversity Awareness, Big Data, Personally Identifiable Information, Emerging Technologies, Business Ethics, Data Science, Information Privacy, Artificial Intelligence, Mitigation, Data Ethics, Data-Driven Decision-Making, Ethical Standards And Conduct",Identify Data-Driven Emerging Technologies | Examine Legal and Ethical Privacy Concepts as they Relate to Data-Driven Technology | Examine Types of Bias | Examine Common Ethical Theories | Examine Ethical Principles that Apply to Data-Driven Technology | Apply What You've Learned,"Tania De Gasperis, Aaron Hui, Eleanor 'Nell' Watson, RenÃ©e Cummings",Starts Jul 19,Flexible schedule,Approx. 20 hours.Learn at your own pace
Full Stack Software Developer Assessment,4.7 out of 5 stars,275 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/full-stack-software-developer-assessment,2 modules,"Web Applications, JavaScript Frameworks, CI/CD, Microservices, Kubernetes, Software Development, Cloud-Native Computing, Cloud Computing, Cloud Services, Serverless Computing, Cloud Development, DevOps, OpenShift, Docker (Software), Web Development, Back-End Web Development, Cloud Infrastructure, Full-Stack Web Development, Containerization, Version Control",Review and Exam Preparation | Assessment for Application Cloud Developer,Rav Ahuja,Starts Jul 19,6 hours to complete,
Introduction to MongoDB,4.7 out of 5 stars,93 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-to-mongodb,11 modules,"Data Integrity, Cloud Platforms, Databases, Application Development, Performance Tuning, NoSQL, MongoDB, Database Management, Query Languages, Scalability, Data Modeling",Getting Started with MongoDB Atlas | MongoDB and the Document Model | Connecting to a MongoDB Database | MongoDB CRUD Operations: Insert and Find Documents | MongoDB CRUD Operations: Replace and Delete Documents | MongoDB CRUD Operations: Modifying Query Results | MongoDB Aggregation | MongoDB Indexes | MongoDB Atlas Search | MongoDB Data Modeling Intro | MongoDB Transactions,"MongoDB University, MongoDB for Academia, MongoDB Inc.",Starts Jul 19,15 hours to complete,
Computational Social Science Methods,4.7 out of 5 stars,343 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/computational-social-science-methods,4 modules,"Big Data, Social Sciences, Machine Learning, Data Analysis, Computational Thinking, Network Analysis, Simulations, Economics, Policy, and Social Studies, Artificial Intelligence, Scientific Methods, Data Science",Computational Social Science (CSS) | Example of Computational Social Science: Data Science | Examples of CSS: Machine Learning & AI | Examples of CSS: Social Networks and Computer Simulations,"Martin Hilbert, University of California, Davis",Starts Jul 19,Flexible schedule,Approx. 11 hours.Learn at your own pace
Python and Pandas for Data Engineering,4.6 out of 5 stars,243 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/python-and-pandas-for-data-engineering-duke,4 modules,"Data Import/Export, Data Structures, Data Analysis Software, Pandas (Python Package), Integrated Development Environments, Python Programming, Git (Version Control System), Virtual Environment, Version Control, Software Development Tools, Development Environment, NumPy, Data Manipulation",Getting Started with Python | Essential Python | Data in Python: Pandas and Alternatives | Python Development Environments,"Kennedy Behrman, Alfredo Deza, Noah Gift, Duke University",Starts Jul 19,Flexible schedule,Approx. 52 hours.Learn at your own pace
Innovations in Investment Technology: Artificial Intelligence,4.7 out of 5 stars,390 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/invest-tech,4 modules,"Wealth Management, Artificial Neural Networks, Investments, Machine Learning, Investment Management, Big Data, Financial Market, Financial Trading, Portfolio Management, Asset Management, Artificial Intelligence and Machine Learning (AI/ML), Artificial Intelligence, FinTech",Introduction | Robo Advising | Stock Selection & Asset Management | Big Data,"Andrew Wu, Robert Dittmar, University of Michigan",Starts Jul 19,Flexible schedule,Approx. 10 hours.Learn at your own pace
Cloud-Native Development with OpenShift and Kubernetes,4.6 out of 5 stars,218 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/cloud-native-development-openshift-kubernetes,,"Cloud-Native Computing, OpenShift, Continuous Deployment, Kubernetes, Development Environment, Configuration Management, Application Deployment, Containerization, Performance Tuning, YAML, Platform As A Service (PaaS), Cloud Applications",Foundations of Red Hat Cloud-native Development | Managing Cloud-native Applications with Kubernetes | Advanced Application Management with Red Hat OpenShift,"Marek Czernek, Red Hat",Starts Jul 19,1 month,at 10 hours. a week
SAS Statistical Business Analyst,4.6 out of 5 stars,222 reviews,Intermediate · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/sas-statistical-business-analyst,,"Data Analysis Software, SAS (Software), Exploratory Data Analysis, Predictive Modeling, Big Data, Statistical Machine Learning, Statistical Methods, Feature Engineering, Statistical Modeling, Regression Analysis, Correlation Analysis, Predictive Analytics",Introduction to Statistical Analysis:  Hypothesis Testing | Regression Modeling Fundamentals | Predictive Modeling with Logistic Regression using SAS,"Marc Huber, Jordan Bakerman",Starts Jul 19,1 month,at 10 hours. a week
"Intro to Snowflake for Devs, Data Scientists, Data Engineers",4.8 out of 5 stars,101 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/snowflake-intro-app-developers-data-scientists-data-engineers,3 modules,"Role-Based Access Control (RBAC), Large Language Modeling, Cloud Applications, Extract, Transform, Load, SQL, Data Engineering, Stored Procedure, Data Manipulation, Data Warehousing, Application Development, Data Science, Data Lakes, Generative AI, Machine Learning, Artificial Intelligence and Machine Learning (AI/ML), Data Pipelines","Snowflakeâs Core Objects and Architecture | Snowflake Feature Overview | Overview of Builder Workloads: Data Engineering, AI / ML, Apps",,Starts Jul 19,10 hours to complete,
Cloud Computing Concepts: Part 2,4.6 out of 5 stars,319 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/cloud-computing-2,5 modules,"Authorization (Computing), Network Security, Apache Hadoop, Distributed Computing, Cryptography, Cloud Computing, File Systems, Operating Systems, Algorithms, Data Centers, NoSQL, Data Store, Authentications, Transaction Processing",Week 1: Course Orientation and Classical Distributed Algorithms Continued | Week 2: Concurrency and Replication Control | Week 3: Emerging Paradigms | Week 4: Classical Systems | Week 5: Real-Life Behaviors,"Indranil Gupta, University of Illinois Urbana-Champaign",Starts Jul 19,Flexible schedule,Learn at your own pace
Back-End Developer Capstone,4.6 out of 5 stars,164 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/back-end-developer-capstone,4 modules,"Restful API, Web Applications, Databases, Full-Stack Web Development, User Accounts, Application Development, Server Side, Django (Web Framework), Software Testing, Unit Testing, Back-End Web Development, API Design, MySQL, Git (Version Control System)",Starting the Project | Project Functionality | Security and Testing | Project Assessment,Taught by Meta Staff,Starts Jul 19,Flexible schedule,Approx. 20 hours.Learn at your own pace
Code Free Data Science,4.3 out of 5 stars,211 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/code-free-data-science,4 modules,"Unsupervised Learning, Data Manipulation, Predictive Modeling, Data Science, Analytics, Statistical Methods, Data Analysis, Predictive Analytics, Data Mining, Big Data, Data-Driven Decision-Making, Software Installation",Welcome to the world of Big Data | Introduction to KNIME Analytics Platform | Data Manipulation and Visualization | Machine Learning,"Natasha Balac, Ph.D., University of California San Diego",Starts Jul 19,Flexible schedule,Approx. 14 hours.Learn at your own pace
Business Analytics,4.5 out of 5 stars,177 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/business-analytics-bbva,7 modules,"Data Quality, Business Analytics, Statistical Inference, Probability & Statistics, Dashboard, Business Analysis, Business Intelligence, Data-Driven Decision-Making, Data Analysis, Big Data, Data Visualization, Data Storytelling, Statistical Analysis, Statistical Methods, Descriptive Statistics",IntroducciÃ³n al Big Data | El anÃ¡lisis de datos | Proyectos basados en datos | La calidad de los datos | IntroducciÃ³n a la estadÃ­stica descriptiva | IntroducciÃ³n a la estadÃ­stica inferencial | Creando historias a travÃ©s de los datos,Campus BBVA,Starts Jul 19,Flexible schedule,Approx. 7 hours.Learn at your own pace
Application Security for Developers and DevOps Professionals,4.7 out of 5 stars,226 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/application-security-for-developers-devops,4 modules,"Secure Coding, Development Environment, Continuous Monitoring, Vulnerability Assessments, Security Testing, Threat Modeling, Software Development Life Cycle, DevSecOps, Application Performance Management, Application Security, Data Security, Vulnerability Scanning, Open Web Application Security Project (OWASP), System Monitoring","Introduction to Security for Application Development | Security Testing and Mitigation Strategiesâ¯ | OWASP Application Security Risks | Security Best Practicesâ¯, Final Project, and Assessment",John Rofrano,Starts Jul 19,Flexible schedule,Approx. 17 hours.Learn at your own pace
Data Science for Business Innovation,4.3 out of 5 stars,265 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-science-for-business-innovation,4 modules,"Data Science, Data Modeling, Unsupervised Learning, Supervised Learning, Classification And Regression Tree (CART), NoSQL, Big Data, Machine Learning, Descriptive Analytics, Data Storage Technologies, Business Analytics, Data-Driven Decision-Making, Data Mining, Artificial Intelligence and Machine Learning (AI/ML), Data Analysis, Analytics, Regression Analysis",Introduction to Data-driven Business | Terminology and Foundational Concepts | Data Science Methods for Business | Challenges and Conclusions,"Marco Brambilla, Emanuele Della Valle, EIT Digital, Politecnico di Milano",Starts Jul 19,Flexible schedule,Approx. 7 hours.Learn at your own pace
Marketing analytics: Know your customers,4.7 out of 5 stars,444 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/marketing-analytics-customers,6 modules,"Customer Data Management, Customer Relationship Management, Data Analysis, Integrated Marketing Communications, Digital Marketing, Big Data, Customer Insights, Marketing Effectiveness, Customer experience strategy (CX), Consumer Behaviour, Marketing Strategies, Predictive Analytics, Social Media Marketing, Marketing Analytics",The primacy of customer value | Types of customer data | Tools for analysing customer data | Combining tools for meaningful insight | Using customer data to drive strategy | Using digital and social marketing to improve customer value,"Ray Welling, Macquarie University",Starts Jul 19,Flexible schedule,Approx. 20 hours.Learn at your own pace
Data Storage and Queries,4.8 out of 5 stars,66 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-storage-and-queries,3 modules,"Data Storage, Data Warehousing, Performance Tuning, Amazon Web Services, Data Architecture, Data Lakes, Database Systems, Data Storage Technologies, Databases, Query Languages, SQL, Amazon S3, Cloud Storage",Storage Ingredients and Storage Systems | Storage Abstractions | Queries,"Joe Reis, Amazon Web Services",Starts Jul 19,22 hours to complete,
RESTful Microservices Using Node.js and Express,3.7 out of 5 stars,113 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/restful-microservices-using-node-js-and-express,,"Database Design, Server Side, API Gateway, Object-Relational Mapping, Unit Testing, SQL, API Design, Javascript, Databases, Microservices, NoSQL, Software Documentation",Server side JavaScript with Node.js | ï»¿Building RESTful APIs Using Node.js and Express | Implement Polyglot Persistence Using SQL and NoSQL Databases | Build and Implement Microservices Patterns | Capstone Project Using Node.js,,Starts Jul 19,2 months,at 10 hours. a week
IoT Enabled Farming,4.7 out of 5 stars,174 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/iot-enabled-farming,2 modules,"Data Analysis, Artificial Intelligence and Machine Learning (AI/ML), Real Time Data, Data Management, Emerging Technologies, Big Data, Data Collection, Automation, Data-Driven Decision-Making, Predictive Analytics, Environmental Science, Internet Of Things, Wireless Networks","Introduction to IoT in Agriculture | IoT Sensors, Devices and Analytics in Smart Agriculture",,Starts Jul 19,4 hours to complete,
