課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Git and GitHub for DevOps Engineers,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-git-and-github-for-devops-engineers-y8gcg,11 modules,"CI/CD, Git (Version Control System), Collaborative Software, Amazon Web Services, Linux, DevOps, GitHub, Command-Line Interface, Version Control, Code Review",Introduction to the Course | Working with Git | Working with GitHub | Working with Other Developers | Git Commits | Git Branches | Working with Team | Reverting Changes | Miscellaneous Concepts | DevOps Engineer Roles on Git - With Project | AWS Account Setup,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Introduction to Python Scripting for DevOps,4 out of 5 stars,137 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/python-scripting-intro,4 modules,"Scripting, Debugging, Command-Line Interface, Development Environment, Python Programming, Microsoft Visual Studio, Computer Programming, Programming Principles",Console Input and Output | Data Types | Decision Branching | Iteration,Aspen Olmsted,Starts Jul 19,17 hours to complete,
Linux: I/O Redirection for DevOps,4.8 out of 5 stars,72 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/rudi-hinds-linux-io-redirection-for-devops,,"Command-Line Interface, Shell Script, Linux Commands, Linux, Unix Shell, Bash (Scripting Language), Unix Commands, Scripting",,"Rudi Hinds, Coursera Project Network",,2 hours,Learn at your own pace
Ruby Scripting for DevOps,4.5 out of 5 stars,22 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/ruby-scripting-for-devops,,"Computer Programming Tools, DevOps, Software Development Tools, Devops Tools, Scripting Languages, Scripting, Ruby (Programming Language)",,"Rudi Hinds, Coursera Project Network",,2 hours,Learn at your own pace
SAP Professional Fundamentals,4.7 out of 5 stars,926 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/sap-professional-fundamentals,6 modules,"Business Consulting, Project Implementation, Project Management Life Cycle, Technical Consulting, Relationship Management, Consultative Approaches, Design Thinking, Enterprise Resource Planning, Business Transformation, Project Management, User Acceptance Testing (UAT), Product Strategy, Systems Thinking, Relationship Building, Solution Delivery, Consulting, SAP Applications, Agile Methodology, Waterfall Methodology",Introduction to the SAP Ecosystem | SAP Professional Skills Part 1 | SAP Professional Skills Part 2 | Introduction to the SAP Implementation Lifecycle | Understanding SAP Professional Roles and Functional Knowledge | Hands-on Project: Professional Skills for Successful SAP Implementations,Martin Gollogly,Starts Jul 19,Flexible schedule,Approx. 14 hours.Learn at your own pace
Getting Started with Git and GitHub,4.6 out of 5 stars,1.8K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/getting-started-with-git-and-github,4 modules,"Command-Line Interface, GitHub, Open Source Technology, Version Control, Collaborative Software, DevOps, Git (Version Control System), Web Applications",Git and GitHub Fundamentals | Git Commands and Managing GitHub Projects | Final Project and Assessment | [Optional] Working with GitHub from Your Windows Desktop,"Rav Ahuja, Upkar Lidder, Lavanya Thiruvali Sunderarajan",Starts Jul 19,Flexible schedule,Approx. 10 hours.Learn at your own pace
Microsoft Python Development,4.4 out of 5 stars,307 reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/microsoft-python-developer,,"Automation, Scripting, Data Cleansing, Generative AI, Data Structures, DevOps, Cloud Computing, Debugging, Version Control, Data Ethics, Flask (Web Framework), Git (Version Control System)",Python Programming Fundamentals | Data Analysis and Visualization with Python | Automation and Scripting with Python | Web Development with Python | Advanced Python Development Techniques | Project Development in Python,,Starts Jul 19,4 months,at 8 hours. a week
Reliable Google Cloud Infrastructure: Design and Process,4.7 out of 5 stars,7.2K reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/cloud-infrastructure-design-process,10 modules,"Infrastructure As A Service (IaaS), Cloud Computing Architecture, Kubernetes, Key Performance Indicators (KPIs), Restful API, Cloud Storage, Network Architecture, Microservices, Service Level, Application Deployment, Site Reliability Engineering, Google Cloud Platform, API Design, Cloud Infrastructure, Service Level Agreement, Cloud Computing, Cloud Security, DevOps, CI/CD, Disaster Recovery",Introduction | Defining Services | Microservice Design and Architecture | DevOps Automation | Choosing Storage Solutions | Google Cloud and Hybrid Network Architecture | Deploying Applications to Google Cloud | Designing Reliable Systems | Security | Maintenance and Monitoring,"Google Cloud Training, Google Cloud, Qwiklabs Terms of Service",Starts Jul 19,Flexible schedule,Approx. 8 hours.Learn at your own pace
Configuration Management and the Cloud,4.7 out of 5 stars,2.6K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/configuration-management-cloud,4 modules,"System Monitoring, Containerization, Load Balancing, Infrastructure as Code (IaC), Kubernetes, CI/CD, Cloud Storage, Cloud Computing, Cloud Services, Docker (Software), Scalability, Automation, Debugging, Configuration Management, Puppet (Configuration Management Tool), Infrastructure Architecture, DevOps",Automating with Configuration Management | Deploying Puppet | Automation in the Cloud | Managing Cloud Instances at Scale,,Starts Jul 19,Flexible schedule,Approx. 18 hours.Learn at your own pace
AI Infrastructure and Operations Fundamentals,4.6 out of 5 stars,377 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-infrastructure-operations-fundamentals,4 modules,"PyTorch (Machine Learning Library), Cloud Infrastructure, Artificial Neural Networks, Cloud Computing, IT Infrastructure, Tensorflow, Data Storage, Deep Learning, MLOps (Machine Learning Operations), Data Centers, Large Language Modeling, Machine Learning, Artificial Intelligence, Computer Architecture, Generative AI, Network Infrastructure",Introduction to AI  |  NVIDIA Training | AI Infrastructure | AI Operations | NVIDIA Training | Course Completion Quiz,NVIDIA Training,Starts Jul 19,Flexible schedule,Approx. 11 hours.Learn at your own pace
DevOps Project - 2022: CI/CD with Jenkins Ansible Kubernetes,N/A,N/A,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-devops-project-2022-ci-cd-with-jenkins-ansible-kubernetes-ry3kp,8 modules,"Apache Maven, Git (Version Control System), YAML, Apache Tomcat, Continuous Integration, Amazon Web Services, Application Deployment, DevOps, Kubernetes, Docker (Software)","Introduction to the Course | CI/CD Pipeline Using Git, Jenkins, and Maven | Integrating Tomcat Server in CI/CD Pipeline | Integrating Docker in CI/CD Pipeline | Integrating Ansible in CI/CD Pipeline | Kubernetes on AWS | Integrating Kubernetes in CI/CD Pipeline | Resources",Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Site Reliability Engineering: Measuring and Managing Reliability,4.5 out of 5 stars,941 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/site-reliability-engineering-slos,7 modules,"System Monitoring, Risk Management Framework, Continuous Monitoring, Software Documentation, Cloud Computing, Service Level, Site Reliability Engineering, DevOps",Introduction to SRE | Targeting Reliability | Operating for Reliability | Choosing a Good SLI | Developing SLOs and SLIs | Quantifying Risks to SLOs | Consequences of SLO Misses,"Google Cloud Training, Google Cloud",Starts Jul 19,Flexible schedule,Approx. 13 hours.Learn at your own pace
Kubernetes for the Absolute Beginners with Hands-on Labs,4.8 out of 5 stars,42 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/kubernetes-for-absolute-beginners,10 modules,"CI/CD, Docker (Software), Cloud Platforms, Microservices, Kubernetes, Cloud-Native Computing, DevOps, Scalability, Application Deployment, Containerization, YAML","Introduction | Kubernetes Overview | Kubernetes Concepts | YAML Introduction | Kubernetes Concepts - PODs, ReplicaSets, Deployments | Networking in Kubernetes | Services | Microservices Architecture | Kubernetes on the Cloud | Conclusion and Appendix",Mumshad Mannambeth,Starts Jul 19,13 hours to complete,
Exam Prep AZ-400: Microsoft DevOps Engineer Expert,N/A,N/A,Advanced · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/exam-prep-az-400-microsoft-devops-engineer-expert,,"Performance Tuning, Microsoft Azure, Authorization (Computing), Security Controls, DevSecOps, DevOps, CI/CD, Continuous Integration, Version Control, Infrastructure as Code (IaC), Application Deployment, Git (Version Control System)",Design and Implement Processes and Communications | Design and Implement a Source Control Strategy | Design and Implement Build and Release Pipelines | Design Security and Monitor Strategies in Azure,Whizlabs Instructor,Starts Jul 19,Flexible schedule,Learn at your own pace
"Introduction to Containers w/ Docker, Kubernetes & OpenShift",4.4 out of 5 stars,977 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/ibm-containers-docker-kubernetes-openshift,5 modules,"Virtualization, YAML, Kubernetes, Docker (Software), DevOps, Command-Line Interface, Application Deployment, Containerization, OpenShift, CI/CD, Microservices, Cloud-Native Computing, Scalability, Istio","Containers and Containerization | Kubernetes Basics | Managing Applications with Kubernetes | The Kubernetes Ecosystem: OpenShift, Istio, etc. | Final Assignment","Alex Parker, Upkar Lidder",Starts Jul 19,Flexible schedule,Approx. 17 hours.Learn at your own pace
MLOps | Machine Learning Operations,4.2 out of 5 stars,480 reviews,Advanced · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/mlops-machine-learning-duke,,"Containerization, Exploratory Data Analysis, Microsoft Azure, Data Management, Data Pipelines, Machine Learning, MLOps (Machine Learning Operations), Big Data, DevOps, Cloud Computing, CI/CD, Data Manipulation","Python Essentials for MLOps | DevOps, DataOps, MLOps | MLOps Platforms: Amazon SageMaker and Azure ML | MLOps Tools: MLflow and Hugging Face","Noah Gift, Alfredo Deza, Duke University",Starts Jul 19,6 months,at 5 hours. a week
MLOps | Machine Learning Operations,4.2 out of 5 stars,480 reviews,Advanced · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/mlops-machine-learning-duke,,"Containerization, Exploratory Data Analysis, Microsoft Azure, Data Management, Data Pipelines, Machine Learning, MLOps (Machine Learning Operations), Big Data, DevOps, Cloud Computing, CI/CD, Data Manipulation","Python Essentials for MLOps | DevOps, DataOps, MLOps | MLOps Platforms: Amazon SageMaker and Azure ML | MLOps Tools: MLflow and Hugging Face","Noah Gift, Alfredo Deza, Duke University",Starts Jul 19,6 months,at 5 hours. a week
Maven and SonarQube for DevOps Engineers - Beginners Guide,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-maven-and-sonarqube-for-devops-engineers-beginners-guide-k6bm4,7 modules,"Application Deployment, Apache Maven, Amazon Web Services, CI/CD, Jenkins, Git (Version Control System), DevOps, Java, Amazon Elastic Compute Cloud, Apache Tomcat",Introduction to the Course | Set Up Maven Environment on Windows | Maven Goals and Repositories | Maven on Linux | Maven in DevOps Workflow | SonarQube | Additional Resources,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Gemini for DevOps Engineers - Español,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gemini-for-devops-engineers-es,1 module,"Infrastructure Architecture, Kubernetes, Application Performance Management, CI/CD, Generative AI, Development Environment, Google Cloud Platform, DevOps",Gemini para ingenieros DevOps,"Google Cloud Training, Google Cloud",Starts Jul 19,Flexible schedule,Learn at your own pace
Gemini for DevOps Engineers - Français,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gemini-for-devops-engineers-fr,1 module,"Kubernetes, Application Performance Management, Generative AI, Development Environment, CI/CD, Infrastructure Architecture, DevOps, Google Cloud Platform",Gemini pour les ingÃ©nieurs DevOps,"Google Cloud Training, Google Cloud",Starts Jul 19,Flexible schedule,Learn at your own pace
Ultimate Argo Bootcamp – 6 DevOps Projects Included,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-ultimate-argo-bootcamp-6-devops-projects-included-h6ikc,9 modules,"CI/CD, Load Balancing, Development Environment, Configuration Management, Nginx, Grafana, Containerization, Event-Driven Programming, Prometheus (Software), Continuous Integration, Kubernetes, DevOps, Docker (Software), Devops Tools, YAML, Continuous Deployment, Application Deployment, Continuous Delivery",Welcome to Ultimate Argo Bootcamp | Introduction to Argo | Environment Setup | Argo Rollouts - Blue Green Deployment | Argo Rollouts - Canary Strategy | ArgoCD | Argo Workflows | Argo Events and Argo Image Updater | Automated Experiments and Analysis - Prometheus + Grafana + Nginx + Rollouts,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Introduction to DevSecOps,4.1 out of 5 stars,18 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-devsecops,4 modules,"Continuous Delivery, Automation, Software Development, Continuous Integration, Cross-Functional Collaboration, Version Control, Information Technology Infrastructure Library, DevOps, Continuous Deployment, DevSecOps, Git (Version Control System), CI/CD, Process Improvement, Web Development Tools, GitHub",Introduction | The Three Ways | Getting Started | Project,"Joel Coffman, Johns Hopkins University",Starts Jul 19,21 hours to complete,
Learning Linux for LFCA Certification,4.5 out of 5 stars,1.1K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/linux-for-lfca-certification,,"Intrusion Detection and Prevention, Command-Line Interface, Linux Administration, Virtualization, Linux Servers, DevOps, Remote Access Systems, Public Key Infrastructure, Linux Commands, Linux, System Monitoring, Version Control",Linux Fundamentals | Managing Linux Systems | Securing Linux Systems | Linux Cloud and DevOps,Aspen Olmsted,Starts Jul 19,1 month,at 10 hours. a week
Hypothesis-Driven Development,4.7 out of 5 stars,1K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/uva-darden-agile-testing,4 modules,"Prototyping, Continuous Delivery, Agile Product Development, Usability Testing, Product Testing, Lean Methodologies, User Research, Innovation, Product Development, Agile Methodology, DevOps",How Do We Know if We're Building for a User that Doesn't Exist? | How Do We Reduce Waste & Increase Wins by Testing Our Propositions Before We Build Them? | How Do We Consistently Deliver Great Usability? | How Do We Invest to Move Fast?,"Alex Cowan, University of Virginia",Starts Jul 19,Flexible schedule,Learn at your own pace
Podman for the Absolute Beginners - Hands-On DevOps,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-podman-for-the-absolute-beginners-hands-on-devops-slsc6,9 modules,"Application Deployment, Software Installation, Network Administration, Command-Line Interface, Data Storage, DevOps, Data Management, Docker (Software)",Introduction to Podman | Getting Started with Podman | Working with Images in Podman | Working with Containers in Podman | Building Images with Containerfile | Networking in Podman | Volumes in Podman | Containerizing Applications (Sample Application) | Pods in Podman,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Microsoft Full-Stack Developer,4.5 out of 5 stars,181 reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/microsoft-full-stack-developer,,"HTML and CSS, Role-Based Access Control (RBAC), C# (Programming Language), Object Oriented Programming (OOP), Load Balancing, SQL, CI/CD, Continuous Integration, Debugging, Graph Theory, .NET Framework, Application Deployment",Foundations of Coding Full-Stack | Introduction to Programming With C# | Introduction to Web Development | Blazor for Front-End Development | Back-End Development with .NET | Database Integration and Management | Full-Stack Integration | Security and Authentication | Performance Optimization and Scalability | Data Structures and Algorithms | Deployment and DevOps | Full-Stack Developer Capstone Project,,Starts Jul 19,9 months,at 10 hours. a week
Introduction to Software Testing,4.4 out of 5 stars,788 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-software-testing,4 modules,"Development Testing, Verification And Validation, Test Data, Test Automation, JUnit, Test Case, Software Quality Assurance, Testability, Software Testing, Unit Testing, Issue Tracking, Functional Testing, Integration Testing, Code Coverage, Test Planning",Introduction | Testing Foundations | Testing in the Software Development Lifecycle | Writing Good Unit Tests,"Sanjai Rayadurgam, Kevin Wendt, University of Minnesota",Starts Jul 19,Flexible schedule,Approx. 30 hours.Learn at your own pace
Gemini for DevOps Engineers - Deutsch,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gemini-for-devops-engineers---deutsch,1 module,"Natural Language Processing, DevOps, Application Performance Management, Development Environment, Infrastructure as Code (IaC), CI/CD, Google Cloud Platform, Kubernetes, System Design and Implementation",Gemini fÃ¼r DevOps Engineers,"Google Cloud Training, Google Cloud",Starts Jul 19,Flexible schedule,Learn at your own pace
Gemini for DevOps Engineers - 한국어,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gemini-for-devops-engineers-ko,1 module,"Kubernetes, CI/CD, Generative AI, Artificial Intelligence, DevOps, IT Infrastructure, Containerization, Google Cloud Platform",DevOps ìì§ëì´ë¥¼ ìí Gemini,"Google Cloud Training, Google Cloud",Starts Jul 19,Flexible schedule,Learn at your own pace
Infrastructure Automation with OpenTofu – Hands-On DevOps,N/A,N/A,Intermediate · Course · 3 - 6 Months,https://www.coursera.org/learn/packt-infrastructure-automation-with-opentofu-hands-on-devops-12fxb,17 modules,"Amazon S3, Amazon Web Services, Devops Tools, Command-Line Interface, Amazon Elastic Compute Cloud, Kubernetes, Configuration Management, Debugging, Terraform","Introduction | Getting Started with OpenTofu | OpenTofu Configuration Language | OpenTofu Providers | Registries with GUI [Update June 2024] | OpenTofu Workflow and Resources | Migrating from Terraform to OpenTofu | Input Variables in OpenTofu | Output Values in OpenTofu | Provisioners and Connection Block | Data Sources in OpenTofu | Modules and Registry Operations | State and State Files in OpenTofu | OpenTofu Remote State and Backends | Working with OpenTofu | Meta-Arguments, Functions and Workspaces | Sample OpenTofu Projects",Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Architecting with Google Compute Engine en Español,4.8 out of 5 stars,1.6K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/gcp-architecture-es,,"Kubernetes, Terraform, Generative AI, CI/CD, Google Cloud Platform, Cloud Infrastructure, Cloud Computing Architecture, Data Storage, Application Deployment, Cloud Applications, Load Balancing, Cloud Storage",Google Cloud Fundamentals: Core Infrastructure en EspaÃ±ol | Essential Cloud Infrastructure: Foundation - EspaÃ±ol | Essential Cloud Infrastructure: Core Services en EspaÃ±ol | Elastic Cloud Infrastructure: Scaling and Automation en EspaÃ±ol | Reliable Cloud Infrastructure: Design and Process en EspaÃ±ol,"Google Cloud Training, Google Cloud",Starts Jul 19,1 month,at 10 hours. a week
Microsoft Back-End Developer,4.6 out of 5 stars,133 reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/microsoft-back-end-developer,,"Role-Based Access Control (RBAC), C# (Programming Language), Object Oriented Programming (OOP), Load Balancing, SQL, Data Structures, CI/CD, Continuous Integration, Debugging, Graph Theory, Database Management, .NET Framework",Foundations of Coding Back-End | Introduction to Programming With C# | Back-End Development with .NET | Database Integration and Management | Security and Authentication | Performance Optimization and Scalability | Data Structures and Algorithms | Deployment and DevOps,,Starts Jul 19,6 months,at 10 hours. a week
ASP.NET for Experienced Developers,4.1 out of 5 stars,343 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/asp-dot-net-experience,,"Web Applications, Server Side, CI/CD, Object Oriented Programming (OOP), Containerization, .NET Framework, DevOps, Web Services, JSON, Restful API, C# (Programming Language), Azure DevOps",C# for .NET Developers | Backend Development using ASP.Net | Microservices and Deployment by using ASP.NET,Board Infinity,Starts Jul 19,3 months,at 5 hours. a week
Gemini for DevOps Engineers - Português Brasileiro,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gemini-for-devops-engineers-ptbr,1 module,"Google Cloud Platform, Cloud Management, Development Environment, Kubernetes, Generative AI Agents, Cloud Infrastructure, DevOps",Gemini para engenheiros de DevOps,"Google Cloud Training, Google Cloud",Starts Jul 19,Flexible schedule,Learn at your own pace
Snowflake Data Engineering,4.8 out of 5 stars,193 reviews,Beginner · Professional Certificate · 1 - 3 Months,https://www.coursera.org/professional-certificates/snowflake-data-engineering,,"Role-Based Access Control (RBAC), Data Pipelines, Artificial Intelligence and Machine Learning (AI/ML), Data Import/Export, Cloud Applications, Extract, Transform, Load, SQL, Application Development, DevOps, CI/CD, Databases, Data Lakes","Intro to Snowflake for Devs, Data Scientists, Data Engineers | Introduction to Modern Data Engineering with Snowflake | Advanced Data Engineering with Snowflake",,Starts Jul 19,1 month,at 10 hours. a week
Architecting with Google Kubernetes Engine en Español,4.8 out of 5 stars,1.5K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/architecting-google-kubernetes-engine-es,,"Cloud-Native Computing, Continuous Integration, Kubernetes, Generative AI, CI/CD, Google Cloud Platform, Cloud Infrastructure, Cloud Computing Architecture, Application Deployment, Containerization, Cloud Applications, DevOps",Google Cloud Fundamentals: Core Infrastructure en EspaÃ±ol | Architecting with Google Kubernetes Engine: Foundations en EspaÃ±ol | Architecting with Google Kubernetes Engine: Workloads en EspaÃ±ol | Architecting with Google Kubernetes Engine: Production en EspaÃ±ol,"Google Cloud Training, Google Cloud",Starts Jul 19,1 month,at 10 hours. a week
Large Language Model Operations (LLMOps),4.4 out of 5 stars,186 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/large-language-model-operations,,"Performance Tuning, Microsoft Azure, ChatGPT, Generative AI, OpenAI, Prompt Engineering, Natural Language Processing, Extract, Transform, Load, Workflow Management, MLOps (Machine Learning Operations), Data Lakes, Database Management Systems",Introduction to Generative AI | Operationalizing LLMs on Azure | Advanced Data Engineering | GenAI and LLMs on AWS | Databricks to Local LLMs | Open Source LLMOps Solutions,"Derek Wales, Noah Gift, Alfredo Deza, Duke University",Starts Jul 19,5 months,at 10 hours. a week
Gemini for DevOps Engineers - Bahasa Indonesia,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gemini-for-devops-engineers-id,1 module,"Devops Tools, Development Environment, Kubernetes, Event Monitoring, Infrastructure as Code (IaC), Continuous Delivery, Google Cloud Platform, DevOps",Gemini untuk Engineer DevOps,"Google Cloud Training, Google Cloud",Starts Jul 19,Flexible schedule,Learn at your own pace
Scaling with Google Cloud Operations,4.8 out of 5 stars,759 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/understanding-google-cloud-security-and-operations,5 modules,"Cloud-Native Computing, Cost Management, System Monitoring, Google Cloud Platform, DevOps, Customer Support, Corporate Sustainability, Budget Management, Operational Efficiency, Cloud Computing, Site Reliability Engineering, Cloud Infrastructure, Operational Excellence, Cloud Management, Scalability",Course Introduction | Financial Governance and Managing Cloud Costs | Operational Excellence and Reliability at Scale | Sustainability with Google Cloud | Course Summary,"Google Cloud Training, Google Cloud",Starts Jul 19,Flexible schedule,Approx. 1 hourLearn at your own pace
Django Application Development with SQL and Databases,4.5 out of 5 stars,330 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/developing-applications-with-sql-databases-and-django,5 modules,"Application Deployment, Django (Web Framework), Authentications, Web Applications, Relational Databases, Databases, Authorization (Computing), Database Management, Object-Relational Mapping, Bootstrap (Front-End Framework), SQL, Model View Controller, Full-Stack Web Development, Cloud Applications, UI Components, Application Development, Database Design, Responsive Web Design, Content Management",Getting Started with SQL & Relational Databases | ORM: Bridging the Gap Between the Real World and Relational Model | Full-stack Django Development | Consolidate and Deploy Your Django App | Final Project: Enhance Online Course App with New Features,"Yan Luo, Rav Ahuja",Starts Jul 19,Flexible schedule,Approx. 14 hours.Learn at your own pace
Gemini for DevOps Engineers - 繁體中文,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gemini-for-devops-engineers-zh-tw,1 module,"Cloud Management, Generative AI, Software Documentation, Continuous Deployment, Development Environment, Google Cloud Platform, Kubernetes, DevOps, Cloud Infrastructure, Application Deployment",éç¼éä½å·¥ç¨å¸«å°ç¨ Gemini,"Google Cloud Training, Google Cloud",Starts Jul 19,Flexible schedule,Learn at your own pace
Introduction to DevSecOps,4.4 out of 5 stars,16 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/devsecops,2 modules,"Security Engineering, Vulnerability Management, Containerization, DevOps, Continuous Delivery, Security Strategy, Secure Coding, Application Security, Continuous Integration, CI/CD, Infrastructure as Code (IaC), Security Testing, Automation, DevSecOps",Understanding and Implementing DevSecOps | Leveraging Tools and Best Practices in DevSecOps,Board Infinity,Starts Jul 19,10 hours to complete,
Gemini for DevOps Engineers - 简体中文,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gemini-for-devops-engineers-zhcn,1 module,"Google Cloud Platform, Infrastructure as Code (IaC), DevOps, Cloud Management, CI/CD, Development Environment, Kubernetes",éç¨äº DevOps å·¥ç¨å¸ç Gemini,"Google Cloud Training, Google Cloud",Starts Jul 19,Flexible schedule,Learn at your own pace
Software Developer Career Guide and Interview Preparation,4.8 out of 5 stars,284 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/software-developer-career-guide-and-interview-preparation,3 modules,"Engineering Software, Verbal Communication Skills, Software Engineering, Code Review, Problem Solving, Application Development, Professional Development, Interviewing Skills, Software Engineering Tools, Communication, DevOps, Cloud Computing, Software Testing, Software Development Methodologies, Professionalism, Software Development, Relationship Building, Algorithms",Building a Foundation | Applying and Preparing for an InterviewÂ | InterviewingÂ,IBM Skills Network Team,Starts Jul 19,,
Building Cloud Computing Solutions at Scale,4.4 out of 5 stars,463 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/building-cloud-computing-solutions-at-scale,,"Cloud-Native Computing, MLOps (Machine Learning Operations), Technical Communication, Cloud API, Agile Software Development, CI/CD, Google Cloud Platform, Cloud Infrastructure, Distributed Computing, Application Deployment, Cloud Applications, DevOps","Cloud Computing Foundations | Cloud Virtualization, Containers and APIs | Cloud Data Engineering | Cloud Machine Learning Engineering and MLOps","Noah Gift, Duke University",Starts Jul 19,6 months,at 5 hours. a week
Machine Learning Operations (MLOps): Getting Started,4 out of 5 stars,462 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/mlops-fundamentals,4 modules,"Automation, MLOps (Machine Learning Operations), Continuous Deployment, Machine Learning Software, DevOps, Machine Learning, Google Cloud Platform, Software Development Methodologies, Continuous Integration, Continuous Monitoring",Welcome to the Machine Learning Operations (MLOps): Getting Started | Employing Machine Learning Operations | Vertex AI and MLOps on Vertex AI | Summary,"Google Cloud Training, Google Cloud, Qwiklabs Terms of Service",Starts Jul 19,Flexible schedule,Approx. 2 hours.Learn at your own pace
Rust Programming,3.9 out of 5 stars,220 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/rust-programming,,"Containerization, Rust (Programming Language), Data Pipelines, Command-Line Interface, Generative AI, Software Testing, Natural Language Processing, Unit Testing, DevOps, Cloud Computing, CI/CD, Jenkins",Rust Fundamentals | Data Engineering with Rust | Rust for DevOps | Python and Rust with Linux Command Line Tools | Rust for Large Language Model Operations (LLMOps),"Noah Gift, Alfredo Deza, Duke University",Starts Jul 19,4 months,at 10 hours. a week
Combining Scrum with Other Agile Methodologies,4.7 out of 5 stars,517 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/combining-scrum-with-other-methodologies,3 modules,"Kanban Principles, Test Driven Development (TDD), Cross-Functional Collaboration, Scrum (Software Development), DevOps, Continuous Integration, Lean Methodologies, Agile Methodology, Workflow Management, Virtualization, Agile Software Development, DevSecOps, Behavior-Driven Development, Continuous Deployment",Creating an Agile Solution with Scrum with XP | Lean Agile Solutions and Scrum | Scrum and the DevOps Methodology,Jim Sullivan,Starts Jul 19,Flexible schedule,Approx. 6 hours.Learn at your own pace
